50008,Nova Andradina,500080,
50008,Nova Andradina,500190,
50008,Nova Andradina,500200,
50008,Nova Andradina,500620,
50008,Nova Andradina,500797,
50009,Bodoquena,500210,
50009,Bodoquena,500215,
50009,Bodoquena,500220,
50009,Bodoquena,500280,
50009,Bodoquena,500410,
50009,Bodoquena,500500,
50009,Bodoquena,500580,
50010,Dourados,500060,
50010,Dourados,500090,
50010,Dourados,500124,
50010,Dourados,500240,
50010,Dourados,500350,
50010,Dourados,500370,
50010,Dourados,500380,
50010,Dourados,500450,
50010,Dourados,500515,
50010,Dourados,500525,
50010,Dourados,500540,
50010,Dourados,500600,
50010,Dourados,500660,
50010,Dourados,500720,
50010,Dourados,500840,
50011,Iguatemi,500085,
50011,Iguatemi,500315,
50011,Iguatemi,500345,
50011,Iguatemi,500375,
50011,Iguatemi,500400,
50011,Iguatemi,500430,
50011,Iguatemi,500460,
50011,Iguatemi,500470,
50011,Iguatemi,500480,
50011,Iguatemi,500510,
50011,Iguatemi,500568,
50011,Iguatemi,500570,
50011,Iguatemi,500625,
50011,Iguatemi,500635,
50011,Iguatemi,500770,
50011,Iguatemi,500795,
50000,Ignorado - MS,500000,509999
51001,Aripuanã,510140,
51001,Aripuanã,510190,
51001,Aripuanã,510285,
51001,Aripuanã,510325,
51001,Aripuanã,510337,
51001,Aripuanã,510515,
51001,Aripuanã,510517,
51001,Aripuanã,510757,
51002,Alta Floresta,510025,
51002,Alta Floresta,510080,
51002,Alta Floresta,510279,
51002,Alta Floresta,510615,
51002,Alta Floresta,510629,
51002,Alta Floresta,510895,
51003,Colíder,510320,
51003,Colíder,510410,
51003,Colíder,510560,
51003,Colíder,510621,
51003,Colíder,510626,
51003,Colíder,510642,
51003,Colíder,510805,
51003,Colíder,510880,
51004,Parecis,510263,
51004,Parecis,510268,
51004,Parecis,510330,
51004,Parecis,510350,
51004,Parecis,510787,
51005,Arinos,510510,
51005,Arinos,510627,
51005,Arinos,510680,
51005,Arinos,510730,
51005,Arinos,510794,
51005,Arinos,510890,
51006,A.Teles Pires,510452,
51006,A.Teles Pires,510454,510445
51006,A.Teles Pires,510525,
51006,A.Teles Pires,510590,
51006,A.Teles Pires,510622,
51006,A.Teles Pires,510624,
51006,A.Teles Pires,510776,
51006,A.Teles Pires,510792,
51006,A.Teles Pires,510800,
51007,Sinop,510305,
51007,Sinop,510370,
51007,Sinop,510455,
51007,Sinop,510558,
51007,Sinop,510619,
51007,Sinop,510724,
51007,Sinop,510790,
51007,Sinop,510830,
51007,Sinop,510850,
51008,Paranatinga,510385,
51008,Paranatinga,510620,
51008,Paranatinga,510630,
51008,Paranatinga,510645,
51009,Norte Araguaia,510035,
51009,Norte Araguaia,510185,
51009,Norte Araguaia,510269,
51009,Norte Araguaia,510335,
51009,Norte Araguaia,510530,
51009,Norte Araguaia,510631,
51009,Norte Araguaia,510677,
51009,Norte Araguaia,510718,
51009,Norte Araguaia,510735,
51009,Norte Araguaia,510774,
51009,Norte Araguaia,510777,
51009,Norte Araguaia,510785,
51009,Norte Araguaia,510788,
51009,Norte Araguaia,510860,
51010,Canarana,510020,
51010,Canarana,510260,
51010,Canarana,510270,
51010,Canarana,510617,
51010,Canarana,510625,
51010,Canarana,510628,
51010,Canarana,510706,
51010,Canarana,510779,
51011,Médio Araguaia,510100,
51011,Médio Araguaia,510180,
51011,Médio Araguaia,510310,
51012,Alto Guaporé,510336,
51012,Alto Guaporé,510550,
51012,Alto Guaporé,510618,
51012,Alto Guaporé,510675,
51012,Alto Guaporé,510835,
51013,Tangará Serra,510170,
51013,Tangará Serra,510345,
51013,Tangará Serra,510623,
51013,Tangará Serra,510685,
51013,Tangará Serra,510795,
51014,Jauru,510125,
51014,Jauru,510380,
51014,Jauru,510395,
51014,Jauru,510450,
51014,Jauru,510500,
51014,Jauru,510523,
51014,Jauru,510562,
51014,Jauru,510682,
51014,Jauru,510710,
51014,Jauru,510715,
51014,Jauru,510720,
51014,Jauru,510775,
51015,Alto Paraguai,510050,
51015,Alto Paraguai,510130,
51015,Alto Paraguai,510600,
51015,Alto Paraguai,510726,
51015,Alto Paraguai,510885,
51016,Rosário Oeste,510010,
51016,Rosário Oeste,510490,
51016,Rosário Oeste,510770,
51017,Cuiabá,510300,
51017,Cuiabá,510340,
51017,Cuiabá,510610,
51017,Cuiabá,510780,
51017,Cuiabá,510840,
51018,Alto Pantanal,510160,
51018,Alto Pantanal,510250,
51018,Alto Pantanal,510343,
51018,Alto Pantanal,510650,
51019,Primavera Leste,510267,
51019,Primavera Leste,510704,
51020,Tesouro,510120,
51020,Tesouro,510390,
51020,Tesouro,510420,
51020,Tesouro,510665,
51020,Tesouro,510670,
51020,Tesouro,510700,
51020,Tesouro,510719,
51020,Tesouro,510810,
51020,Tesouro,510820,
51021,Rondonópolis,510360,
51021,Rondonópolis,510460,
51021,Rondonópolis,510480,
51021,Rondonópolis,510520,
51021,Rondonópolis,510637,
51021,Rondonópolis,510729,
51021,Rondonópolis,510740,
51021,Rondonópolis,510760,
51022,Alto Araguaia,510030,
51022,Alto Araguaia,510040,
51022,Alto Araguaia,510060,
51000,Ignorado - MT,510000,519999
52001,S.Miguel Arag.,520640,
52001,S.Miguel Arag.,521400,
52001,S.Miguel Arag.,521405,
52001,S.Miguel Arag.,521483,
52001,S.Miguel Arag.,521525,
52001,S.Miguel Arag.,522020,
52001,S.Miguel Arag.,522157,
52002,Rio Vermelho,520215,
52002,Rio Vermelho,520250,
52002,Rio Vermelho,520380,
52002,Rio Vermelho,520753,
52002,Rio Vermelho,520890,
52002,Rio Vermelho,521100,
52002,Rio Vermelho,521220,
52002,Rio Vermelho,521295,
52002,Rio Vermelho,521925,
52003,Aragarças,520170,
52003,Aragarças,520235,
52003,Aragarças,520310,
52003,Aragarças,520340,
52003,Aragarças,520710,
52003,Aragarças,521370,
52003,Aragarças,521720,
52004,Porangatu,520055,
52004,Porangatu,520082,
52004,Porangatu,520357,
52004,Porangatu,520465,
52004,Porangatu,520470,
52004,Porangatu,520495,
52004,Porangatu,520750,
52004,Porangatu,520810,
52004,Porangatu,521280,
52004,Porangatu,521308,
52004,Porangatu,521377,
52004,Porangatu,521410,
52004,Porangatu,521460,
52004,Porangatu,521487,
52004,Porangatu,521800,
52004,Porangatu,521960,
52004,Porangatu,521970,
52004,Porangatu,522145,
52004,Porangatu,522160,
52005,Chap.Veadeiros,520060,
52005,Chap.Veadeiros,520490,
52005,Chap.Veadeiros,520530,
52005,Chap.Veadeiros,520552,
52005,Chap.Veadeiros,521350,
52005,Chap.Veadeiros,521490,
52005,Chap.Veadeiros,522000,
52005,Chap.Veadeiros,522108,
52006,Ceres,520320,
52006,Ceres,520500,
52006,Ceres,520540,
52006,Ceres,520860,
52006,Ceres,520929,
52006,Ceres,520945,
52006,Ceres,520980,
52006,Ceres,521015,
52006,Ceres,521090,
52006,Ceres,521120,
52006,Ceres,521385,
52006,Ceres,521470,
52006,Ceres,521486,
52006,Ceres,521690,
52006,Ceres,521860,
52006,Ceres,521870,
52006,Ceres,521890,
52006,Ceres,521935,
52006,Ceres,521945,
52006,Ceres,522015,
52006,Ceres,522028,
52006,Ceres,522170,
52007,Anápolis,520110,
52007,Anápolis,520160,
52007,Anápolis,520360,
52007,Anápolis,520485,
52007,Anápolis,520520,
52007,Anápolis,520680,
52007,Anápolis,520960,
52007,Anápolis,521000,
52007,Anápolis,521040,
52007,Anápolis,521056,
52007,Anápolis,521060,
52007,Anápolis,521140,
52007,Anápolis,521180,
52007,Anápolis,521205,
52007,Anápolis,521500,
52007,Anápolis,521540,
52007,Anápolis,521680,
52007,Anápolis,521950,
52007,Anápolis,521990,
52007,Anápolis,522100,
52008,Iporá,520090,
52008,Iporá,520420,
52008,Iporá,520570,
52008,Iporá,520760,
52008,Iporá,521020,
52008,Iporá,521030,
52008,Iporá,521160,
52008,Iporá,521200,
52008,Iporá,521340,
52008,Iporá,521520,
52009,Anicuns,520015,
52009,Anicuns,520085,
52009,Anicuns,520130,
52009,Anicuns,520260,
52009,Anicuns,520280,
52009,Anicuns,520393,
52009,Anicuns,520780,
52009,Anicuns,521390,
52009,Anicuns,521440,
52009,Anicuns,521900,
52009,Anicuns,521910,
52009,Anicuns,522010,
52009,Anicuns,522150,
52010,Goiânia,520005,
52010,Goiânia,520140,
52010,Goiânia,520180,
52010,Goiânia,520330,
52010,Goiânia,520355,
52010,Goiânia,520455,
52010,Goiânia,520840,
52010,Goiânia,520870,528707
52010,Goiânia,520880,
52010,Goiânia,520920,
52010,Goiânia,520970,
52010,Goiânia,521230,
52010,Goiânia,521450,
52010,Goiânia,521973,
52010,Goiânia,522045,
52010,Goiânia,522119,
52010,Goiânia,522140,
52011,Vão do Paranã,520080,
52011,Vão do Paranã,520396,
52011,Vão do Paranã,520670,
52011,Vão do Paranã,520790,
52011,Vão do Paranã,520830,
52011,Vão do Paranã,520940,
52011,Vão do Paranã,520990,
52011,Vão do Paranã,521270,
52011,Vão do Paranã,521830,
52011,Vão do Paranã,521980,
52011,Vão do Paranã,522068,
52011,Vão do Paranã,522070,
52012,Ent.Brasília,520010,
52012,Ent.Brasília,520017,
52012,Ent.Brasília,520025,
52012,Ent.Brasília,520030,
52012,Ent.Brasília,520400,
52012,Ent.Brasília,520549,
52012,Ent.Brasília,520551,
52012,Ent.Brasília,520580,
52012,Ent.Brasília,520620,
52012,Ent.Brasília,520800,
52012,Ent.Brasília,521250,
52012,Ent.Brasília,521305,
52012,Ent.Brasília,521523,
52012,Ent.Brasília,521560,
52012,Ent.Brasília,521730,
52012,Ent.Brasília,521760,
52012,Ent.Brasília,521975,
52012,Ent.Brasília,522185,
52012,Ent.Brasília,522220,
52012,Ent.Brasília,522230,
52013,SO de Goiás,520145,
52013,SO de Goiás,520150,
52013,SO de Goiás,520440,
52013,SO de Goiás,520505,
52013,SO de Goiás,520547,
52013,SO de Goiás,520725,
52013,SO de Goiás,521190,
52013,SO de Goiás,521300,
52013,SO de Goiás,521310,
52013,SO de Goiás,521375,
52013,SO de Goiás,521565,
52013,SO de Goiás,521645,
52013,SO de Goiás,521810,
52013,SO de Goiás,521880,
52013,SO de Goiás,521930,
52013,SO de Goiás,521940,
52013,SO de Goiás,521971,
52013,SO de Goiás,522050,
52014,Vale Rio Bois,520013,
52014,Vale Rio Bois,520460,
52014,Vale Rio Bois,520545,
52014,Vale Rio Bois,520735,
52014,Vale Rio Bois,520740,
52014,Vale Rio Bois,520995,
52014,Vale Rio Bois,521170,
52014,Vale Rio Bois,521570,
52014,Vale Rio Bois,521590,
52014,Vale Rio Bois,521640,
52014,Vale Rio Bois,522005,
52014,Vale Rio Bois,522155,
52014,Vale Rio Bois,522190,
52015,Meia Ponte,520020,
52015,Meia Ponte,520050,
52015,Meia Ponte,520350,
52015,Meia Ponte,520390,
52015,Meia Ponte,520425,
52015,Meia Ponte,520450,
52015,Meia Ponte,520650,
52015,Meia Ponte,520910,
52015,Meia Ponte,520993,
52015,Meia Ponte,521150,
52015,Meia Ponte,521210,
52015,Meia Ponte,521260,
52015,Meia Ponte,521290,
52015,Meia Ponte,521380,
52015,Meia Ponte,521600,
52015,Meia Ponte,521710,
52015,Meia Ponte,521770,
52015,Meia Ponte,521805,
52015,Meia Ponte,521839,
52015,Meia Ponte,521878,
52015,Meia Ponte,522205,
52016,Pires do Rio,520630,
52016,Pires do Rio,520815,
52016,Pires do Rio,521530,
52016,Pires do Rio,521580,
52016,Pires do Rio,521740,
52016,Pires do Rio,521920,
52016,Pires do Rio,522026,
52016,Pires do Rio,522060,
52016,Pires do Rio,522180,
52016,Pires do Rio,522200,
52017,Catalão,520120,
52017,Catalão,520480,
52017,Catalão,520510,
52017,Catalão,520590,
52017,Catalão,520660,
52017,Catalão,520690,
52017,Catalão,520850,
52017,Catalão,521010,
52017,Catalão,521480,
52017,Catalão,521550,
52017,Catalão,522130,
52018,Quirinópolis,520410,
52018,Quirinópolis,520430,
52018,Quirinópolis,520915,
52018,Quirinópolis,521080,
52018,Quirinópolis,521130,
52018,Quirinópolis,521225,
52018,Quirinópolis,521630,
52018,Quirinópolis,521850,
52018,Quirinópolis,522040,
52000,Ignorado - GO,520000,529999
53001,Brasília,530010,"530000-530009,530011-539999"
0,Ignorado/Exterior,0,"      ,000001-009999,999999"
